date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:48	209/209	---M--	200	added ('OK')	image/gif	etag:%225294454-d1-4d673c3c%22	http://www.momsis.co.kr/skin/board/basic/img/icon_file.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/icon_file.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1)
21:27:48	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:27:45%20GMT	http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.js	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1)
21:27:49	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:27:46%20GMT	http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.60.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:49	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:27:46%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De3%26wr_id%3D1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login85b5.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:49	1292/1292	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252ccfa7-50c-4d673c34%22	http://www.momsis.co.kr/js/ajax.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/ajax.js	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:49	73/73	---M--	200	added ('OK')	image/gif	etag:%22529445a-49-4d673c3c%22	http://www.momsis.co.kr/skin/board/basic/img/icon_date.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/icon_date.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:50	285/285	---M--	200	added ('OK')	image/gif	etag:%2252944c8-11d-4d673c39%22	http://www.momsis.co.kr/skin/board/basic/img/btn_list.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/btn_list.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:50	49/49	---M--	200	added ('OK')	image/gif	etag:%2252944ce-31-4d673c3e%22	http://www.momsis.co.kr/skin/board/basic/img/title_shadow.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/title_shadow.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:50	12638/12638	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:27:47%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e3&page=	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board5bb1.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:50	50/50	---M--	200	added ('OK')	image/gif	etag:%2252944d7-32-4d673c3e%22	http://www.momsis.co.kr/skin/board/basic/img/view_dot.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/view_dot.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:50	198/198	---M--	200	added ('OK')	image/gif	etag:%2252944c2-c6-4d673c3d%22	http://www.momsis.co.kr/skin/board/basic/img/icon_view.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/basic/img/icon_view.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:52	7915/7915	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252ccfae-1eeb-4d673c35%22	http://www.momsis.co.kr/js/md5.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/md5.js	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:52	4093/4093	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252ccfb0-ffd-4d673c34%22	http://www.momsis.co.kr/js/board.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/board.js	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:52	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:27:49%20GMT	http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.js	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e3&wr_id=1)
21:27:52	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.6c.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=12)
21:27:53	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:27:49%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De1%26wr_id%3D12	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login0f60.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=12)
21:27:53	14723/14723	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:27:50%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e1&page=	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board9e20.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=12)
21:27:53	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:27:51%20GMT	http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.js	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=12)
21:27:55	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:27:51%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De1%26wr_id%3D11	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginbc54.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=11)
21:27:55	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.71.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=11)
21:28:13	398302/398302	---M--	200	added ('OK')	image/jpeg	etag:%2252b8474-613de-50dc0bd7%22	http://www.momsis.co.kr/data/file/c1/2040362810_643DJkRx_2.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_643DJkRx_2.jpg	(from http://www.momsis.co.kr/index.php)
21:28:13	214/214	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Aug%202018%2012:28:11%20GMT	http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.73.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=11)
21:28:15	11575/11575	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:11%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De1%26wr_id%3D10	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginf34b.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=10)
21:28:15	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.75.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=10)
21:28:21	346793/346793	---M--	200	added ('OK')	image/jpeg	etag:%2252cd0f9-54aa9-50eeb0e4%22	http://www.momsis.co.kr/a/gil.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/a/gil.jpg	(from http://www.momsis.co.kr/a4.php)
21:28:21	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.77.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=10)
21:28:23	194344/194344	---M--	200	added ('OK')	image/jpeg	etag:%2252b847b-2f728-50dd58d5%22	http://www.momsis.co.kr/data/file/e1/2040362810_g2evSQHi_3.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/e1/2040362810_g2evSQHi_3.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=12)
21:28:23	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:19%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De1%26wr_id%3D9	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login0401.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=9)
21:28:23	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.79.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=9)
21:28:23	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.7a.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=9)
21:28:23	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.7c.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=8)
21:28:23	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.7d.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=8)
21:28:24	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:21%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De1%26wr_id%3D8	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logine74c.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=8)
21:28:25	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:21%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3Dc1%26wr_id%3D6	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logina570.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:25	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.80.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:25	194010/194010	---M--	200	added ('OK')	image/jpeg	etag:%2252b847c-2f5da-50dd58d5%22	http://www.momsis.co.kr/data/file/e1/2040362810_8pBQZimM_2.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/e1/2040362810_8pBQZimM_2.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=11)
21:28:25	10353/10353	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:22%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=c1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board8d58.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:25	6993/6993	---M--	200	added ('OK')	image/gif	etag:%2252cd079-1b51-50d41534%22	http://www.momsis.co.kr/title2/head_3.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/head_3.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:25	669/669	---M--	200	added ('OK')	image/gif	etag:%2252a4da4-29d-4d7056ea%22	http://www.momsis.co.kr/skin/board/gd_gallery/img/icon_zoomin.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/gd_gallery/img/icon_zoomin.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:25	2782/2782	---M--	200	added ('OK')	image/gif	etag:%2252b843a-ade-50d42396%22	http://www.momsis.co.kr/title/c1.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title/c1.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:25	668/668	---M--	200	added ('OK')	image/gif	etag:%2252a4e35-29c-4d7056ea%22	http://www.momsis.co.kr/skin/board/gd_gallery/img/icon_zoomout.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/skin/board/gd_gallery/img/icon_zoomout.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:32	36622/36622	---MCZ	200	added ('OK')	text/plain	etag:W/%2252b8471-8f0e-50dc0caa%22	http://www.momsis.co.kr/data/file/c1/thumb/6	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/thumb/6	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:38	31927/31927	---MCZ	200	added ('OK')	text/plain	etag:W/%2252b846e-7cb7-50dc0caa%22	http://www.momsis.co.kr/data/file/c1/thumb/4	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/thumb/4	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:38	67348/67348	---MCZ	200	added ('OK')	text/plain	etag:W/%2252b8470-10714-50dc0caa%22	http://www.momsis.co.kr/data/file/c1/thumb/5	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/thumb/5	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:39	168390/168390	---M--	200	added ('OK')	image/jpeg	etag:%2252b8479-291c6-50dd58d5%22	http://www.momsis.co.kr/data/file/e1/2040362810_YtLB1fzE_1.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/e1/2040362810_YtLB1fzE_1.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e1&wr_id=10)
21:28:41	13134/13134	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:36%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board9da0.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:43	29816/29816	---MCZ	200	added ('OK')	text/plain	etag:W/%2252b846c-7478-50dc0caa%22	http://www.momsis.co.kr/data/file/c1/thumb/3	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/thumb/3	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:43	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.8d.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:43	29960/29960	---MCZ	200	added ('OK')	text/plain	etag:W/%2252b846f-7508-50dc0caa%22	http://www.momsis.co.kr/data/file/c1/thumb/2	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/thumb/2	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:43	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.8f.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=5)
21:28:43	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.90.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=5)
21:28:44	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:41%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3Dc1%26wr_id%3D5	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login5227.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=5)
21:28:44	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.92.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:28:45	27209/27209	---MCZ	200	added ('OK')	text/plain	etag:W/%2252b846d-6a49-50dc0caa%22	http://www.momsis.co.kr/data/file/c1/thumb/1	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/thumb/1	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:28:45	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:28:41%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3Dc1%26wr_id%3D4	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/logina0b6.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:28:49	168938/168938	---M--	200	added ('OK')	image/jpeg	etag:%2252b8473-293ea-50dc0c98%22	http://www.momsis.co.kr/data/file/c1/2040362810_NskGR9pI_21.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_NskGR9pI_21.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=6)
21:29:07	132847/132847	---M--	200	added ('OK')	image/jpeg	etag:%2252b845d-206ef-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_wbmRX6rS_13.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_wbmRX6rS_13.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:09	122940/122940	---M--	200	added ('OK')	image/jpeg	etag:%2252b845f-1e03c-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_ZDv5OQBN_14.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_ZDv5OQBN_14.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:15	193657/193657	---M--	200	added ('OK')	image/jpeg	etag:%2252b8476-2f479-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_IxGqcZA5_11.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_IxGqcZA5_11.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:26	256127/256127	---M--	200	added ('OK')	image/jpeg	etag:%2252b8464-3e87f-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_W98H4zyp_12.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_W98H4zyp_12.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:26	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.9a.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:28	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:29:24%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3Dc1%26wr_id%3D3	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login976d.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=3)
21:29:28	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.9c.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=3)
21:29:33	167882/167882	---M--	200	added ('OK')	image/jpeg	etag:%2252b8472-28fca-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_Mdn7h3Sm_15.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_Mdn7h3Sm_15.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:36	166473/166473	---M--	200	added ('OK')	image/jpeg	etag:%2252b8461-28a49-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_UbzKsX9S_16.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_UbzKsX9S_16.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:36	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.9f.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=3)
21:29:38	11573/11573	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:29:34%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3Dc1%26wr_id%3D2	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginfa54.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=2)
21:29:38	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.a1.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=2)
21:29:38	145140/145140	---M--	200	added ('OK')	image/jpeg	etag:%2252b846a-236f4-50dc0c3d%22	http://www.momsis.co.kr/data/file/c1/2040362810_1jexuPpq_17.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_1jexuPpq_17.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=4)
21:29:51	145258/145258	---M--	200	added ('OK')	image/jpeg	etag:%2252b8467-2376a-50dc0bf6%22	http://www.momsis.co.kr/data/file/c1/2040362810_t2lTLvYR_8.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_t2lTLvYR_8.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=3)
21:30:15	259311/259311	---M--	200	added ('OK')	image/jpeg	etag:%2252b8465-3f4ef-50dc0bf6%22	http://www.momsis.co.kr/data/file/c1/2040362810_Bun09ktf_9.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_Bun09ktf_9.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=3)
21:30:15	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/js/shop.js	C:/momsis_WebProject/momsis/www.momsis.co.kr/js/shop.a5.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=2)
21:30:16	11523/11523	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:12%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fadm%2Findex.php%3F	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/login560a.html	(from http://www.momsis.co.kr/adm/)
21:30:18	11549/11549	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:14%20GMT	http://www.momsis.co.kr/bbs/login.php?url=%2Fbbs%2Fboard.php%3Fbo_table%3De2	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/loginffc7.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2)
21:30:18	0/-1	---M--	302	error ('')			http://www.momsis.co.kr/title2/l_head_back.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title2/l_head_back.a8.delayed	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2)
21:30:19	2861/2861	---M--	200	added ('OK')	image/gif	etag:%2252b842e-b2d-50d42397%22	http://www.momsis.co.kr/title/e2.gif	C:/momsis_WebProject/momsis/www.momsis.co.kr/title/e2.gif	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2)
21:30:21	276332/276332	---M--	200	added ('OK')	image/jpeg	etag:%2252b8460-4376c-50dc0bd7%22	http://www.momsis.co.kr/data/file/c1/2040362810_0xTq8lhb_3.jpg	C:/momsis_WebProject/momsis/www.momsis.co.kr/data/file/c1/2040362810_0xTq8lhb_3.jpg	(from http://www.momsis.co.kr/bbs/board.php?bo_table=c1&wr_id=2)
21:30:21	12827/12827	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Aug%202018%2012:30:17%20GMT	http://www.momsis.co.kr/bbs/board.php?bo_table=e2&sop=and&sst=wr_datetime&sod=desc&sfl=&stx=&page=1	C:/momsis_WebProject/momsis/www.momsis.co.kr/bbs/board382b.html	(from http://www.momsis.co.kr/bbs/board.php?bo_table=e2)
